Subject,Predicate,Object,Wikipedia-URL,Unnamed: 4
Staatliche Zeichenakademie Hanau,Architekt,Julius Carl Raschdorff,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Verwaltungsgremium,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Fakultätsgröße,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,wichtig,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,niedrigeres Alter,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,höheres Alter,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Zugehörigkeit,Brüder-Grimm Berufsakademie Hanau,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Bildungssystem,"Berufs-, Berufsfach- und Fachschule",https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Noten,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Kopfetikett,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Schulnummer,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Campusgröße (m2),,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Aufsicht,"Hugo Leven, Conrad Westermayr, Max Wiese, Karl Hausmann, Theodor Pelissier, Jean-Louis Gallien",https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Testdurchschnitt,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Schulbehörde,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Campusgröße (km2),,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Campustyp,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,nationale Rangliste,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Stiftung ($),privater Trägerschaft,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,angebotene Kurse,"Emaillieren (Email), Plastisches Gestalten, verschiedene Gießverfahren (Schleuderguss, Vakuumdruckguss), Tiefziehen, Prägen und Pressen, Laserschweißverfahren, CAD-Schmuck- und Gerätentwurf, 3D-Rapid Prototyping, Flachgravur, Reliefgravur, CNC-Gravieren aber auch gegenständliches Zeichnen, Aktzeichnen, Technisches Zeichnen, Landschafts- und Naturzeichnen",https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Gemeinde,Hanau,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Konfession,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Schulcode,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Schutzpatronin,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Bar-Pass-Rate,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Schulleiter,"Hugo Leven, Conrad Westermayr, Max Wiese, Karl Hausmann, Theodor Pelissier, Jean-Louis Gallien",https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,UTC-Offset,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Unterteilung,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Kopf,"Hugo Leven, Conrad Westermayr, Max Wiese, Karl Hausmann, Theodor Pelissier, Jean-Louis Gallien",https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Anzahl der Doktoranden,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Einsendeschluss,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Bereich U-Bahn (m2),,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Bevölkerung U-Bahn,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Bereich U-Bahn (km2),,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,religiöser Kopf,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Bevölkerung ab,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,NRHP-Referenznummer,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Entfernung nach Belfast (Î¼),,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,Entfernung nach Dublin (Î¼),,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,ACT-Punktzahl,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Staatliche Zeichenakademie Hanau,SAT-Ergebnis,,https://de.wikipedia.org/wiki/Staatliche_Zeichenakademie_Hanau,
Kunstgewerbe- und Handwerkerschule Magdeburg,Standort,Magdeburg,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Zahl der Studierenden,"350, 1000, 1500, 120",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Personal,"Jochen Dammann, Eduard Spieß, Adolph Rettelbusch, Ferdinand Moser, Emil Thormählen, Rudolf Bosselt, Wilhelm Deffke",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Adresse,Brandenburger Straße Nr. 10,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Gründungsjahr,1793,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Maskottchen,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Motto,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,ursprünglicher Namen,"Königlich Magdeburgische Provinzial-Kunstschule, Kunst- und Baugewerks-Schule, Vereinigte Provinzial- Kunst- und gewerbliche Zeichenschule",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Postleitzahl,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Teamname,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Stadt,Magdeburg,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Farbe,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Land,"Preußen, Deutschland",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Sprache,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Provinz,Magdeburg,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Region,Magdeburg,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Typ,"Kunstgewerbeschule, Sonntags- und Abendschule, Zeichenschule",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Staat,"Preußen, Deutschland",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Bezirk,Magdeburg,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Rangliste,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,offizielle Schulfarbe,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Behörde,"Regierungspräsidium, Ministerium für Volksbildung",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Altersgruppe,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,durchschnittliche Klassengröße,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Schulgeld ($),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Etat ($),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Slogan,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Religion,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Rivale,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,lateinische Name,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Schließungsjahr,1963,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,gegründet von,Wilhelm Vangerow,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Sport,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Campus,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Kaplan,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Zahl der Studenten,"350, 1000, 1500, 120",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Gründungsdatum,1793,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Status,geschlossen,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Leiter,"Jochen Dammann, Eduard Spieß, Adolph Rettelbusch, Ferdinand Moser, Emil Thormählen, Rudolf Bosselt, Wilhelm Deffke",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Gebühren ($),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Liga,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Klasse,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Team,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Vorsitzender,"Jochen Dammann, Eduard Spieß, Adolph Rettelbusch, Ferdinand Moser, Emil Thormählen, Rudolf Bosselt, Wilhelm Deffke",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Kategorie,"Kunstgewerbeschule, Sonntags- und Abendschule, Zeichenschule",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Alumni,"Otto Richter, Wilhelm Danz, Gustav Bastel, Hans Fehlhaber, Hans Heller, Gustav Ammann, Paul Thol, Oswald Pohl, Albert Moritz Rusche",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Nobelpreisträger,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Anzahl der Mitarbeiter,"9, 21",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Spezialist,"Hans von Heider, Fritz von Heider, Rudolf Rütschi, Albin Müller, Paul Bürck, Franz Fiebinger, Bernhard Albers",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Schlüsselperson,"Jochen Dammann, Eduard Spieß, Adolph Rettelbusch, Ferdinand Moser, Emil Thormählen, Rudolf Bosselt, Wilhelm Deffke",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Fläche (m2),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Einwohnerzahl,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Fläche (km2),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Vorwahl,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Höhe (μ),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,politischer Führer,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Zeitzone,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Präsident,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Dekan,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Anzahl der Doktoranden,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,früherer Name,"Königlich Magdeburgische Provinzial-Kunstschule, Provinzial- Kunst- und Handwerks-Schule, Provinzial- Kunst- und Baugewerks-Schule, Vereinigte Provinzial- Kunst- und gewerbliche Zeichenschule, Kunstgewerbe- und Handwerkerschule, Magdeburger Technische Lehranstalten: Provinzial-Meisterkurse, Kunstgewerbe- und Handwerkerschule",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Verwalter,"Jochen Dammann, Eduard Spieß, Adolph Rettelbusch, Ferdinand Moser, Emil Thormählen, Rudolf Bosselt, Wilhelm Deffke",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Bedeutung,bedeutende und traditionsreiche Kunstgewerbeschule,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Geschlecht,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Rektor,"Jochen Dammann, Eduard Spieß, Adolph Rettelbusch, Ferdinand Moser, Emil Thormählen, Rudolf Bosselt, Wilhelm Deffke",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Universität,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Synonym,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Trainer,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,geschlossen,1963,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Treuhänder,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Kanzler,"Jochen Dammann, Eduard Spieß, Adolph Rettelbusch, Ferdinand Moser, Emil Thormählen, Rudolf Bosselt, Wilhelm Deffke",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Einnahmen ($),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,regisseur,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Stadion,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Architekt,"Arno Meng, Carl Skomal, Richard Dorschfeldt, Rudolf Rütschi, ",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Verwaltungsgremium,"Regierungspräsidium, Ministerium für Volksbildung",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Fakultätsgröße,"9, 21",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,wichtig,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,niedrigeres Alter,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,höheres Alter,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Zugehörigkeit,"Regierungspräsidium, Ministerium für Volksbildung",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Bildungssystem,"Kunstgewerbeschule, Sonntags- und Abendschule, Zeichenschule",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Noten,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Kopfetikett,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Schulnummer,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Campusgröße (m2),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Aufsicht,"Regierungspräsidium, Ministerium für Volksbildung",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Testdurchschnitt,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Schulbehörde,"Regierungspräsidium, Ministerium für Volksbildung",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Campusgröße (km2),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Campustyp,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,nationale Rangliste,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Stiftung ($),,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,angebotene Kurse,"Modellieren, aber auch Form- und Holzschneiden, Steindruck, Satz, Bucheinband, Druck, Stereotypie, Reproduktionsfotografie, Galvanoplastik, Fotografie und Chemigrafie, Werbegrafik und -lehre, sowie Heraldik und Schrift, Gestaltungslehre, Fotografie, maschinentechnischer Berufe, Technisches Zeichnen als auch freies Zeichnen",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Gemeinde,Magdeburg,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Konfession,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Schulcode,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Schutzpatronin,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Bar-Pass-Rate,,https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
Kunstgewerbe- und Handwerkerschule Magdeburg,Schulleiter,"Jochen Dammann, Eduard Spieß, Adolph Rettelbusch, Ferdinand Moser, Emil Thormählen, Rudolf Bosselt, Wilhelm Deffke",https://de.wikipedia.org/wiki/Kunstgewerbe-_und_Handwerkerschule_Magdeburg,
